"","match_id","league","n_games"
"55038",45767254,NA,61573
"55039",45767256,NA,61573
"55040",45767258,NA,61573
"55041",45767261,NA,61573
"55042",45767263,NA,61573
"55043",45767265,NA,61573
"55044",45767269,NA,61573
"55045",45767271,NA,61573
"55046",45767275,NA,61573
"55047",45767277,NA,61573
"55048",45767278,NA,61573
"55049",45767280,NA,61573
"55050",45767282,NA,61573
"55051",45767284,NA,61573
"55052",45767286,NA,61573
"55053",45767288,NA,61573
"55054",45767290,NA,61573
"55055",45767308,NA,61573
"55056",45767332,NA,61573
"55057",45767334,NA,61573
"55058",45767337,NA,61573
"55059",45767341,NA,61573
"55060",45767343,NA,61573
"55061",45767348,NA,61573
"55062",45767349,NA,61573
"55063",45767351,NA,61573
"55064",45767354,NA,61573
"55065",45767356,NA,61573
"55066",45767358,NA,61573
"55067",45767360,NA,61573
"55068",45767362,NA,61573
"55069",45767364,NA,61573
"55070",45767366,NA,61573
"55071",45767368,NA,61573
"55072",45767370,NA,61573
"55073",45767373,NA,61573
"55074",45767375,NA,61573
"55075",45767377,NA,61573
"55076",45767379,NA,61573
"55077",45767381,NA,61573
"55078",45767383,NA,61573
"55079",45767385,NA,61573
"55080",45767388,NA,61573
"55081",45767390,NA,61573
"55082",45767392,NA,61573
"55083",45767397,NA,61573
"55084",45767400,NA,61573
"55085",45767403,NA,61573
"55086",45767405,NA,61573
"55087",45767414,NA,61573
"55088",45767416,NA,61573
"55089",45767418,NA,61573
"55090",45767421,NA,61573
"55091",45767423,NA,61573
"55092",45767425,NA,61573
"55093",45767429,NA,61573
"55094",45767432,NA,61573
"55095",45767435,NA,61573
"55096",45767442,NA,61573
"55097",45767444,NA,61573
"55098",45767447,NA,61573
"55099",45767450,NA,61573
"55100",45767452,NA,61573
"55101",45767455,NA,61573
"55102",45767458,NA,61573
"55103",45767460,NA,61573
"55104",45767462,NA,61573
"55105",45767464,NA,61573
"55106",45767467,NA,61573
"55107",45767470,NA,61573
"55108",45767474,NA,61573
"55109",45767477,NA,61573
"55110",45767479,NA,61573
"55111",45767483,NA,61573
"55112",45767486,NA,61573
"55113",45767489,NA,61573
"55114",45767492,NA,61573
"55115",45767495,NA,61573
"55116",45767500,NA,61573
"55117",45767502,NA,61573
"55118",45767504,NA,61573
"55119",45767510,NA,61573
"55120",45767512,NA,61573
"55121",45767514,NA,61573
"55122",45767517,NA,61573
"55123",45767520,NA,61573
"55124",45767522,NA,61573
"55125",45767524,NA,61573
"55126",45767527,NA,61573
"55127",45767529,NA,61573
"55128",45767531,NA,61573
"55129",45767533,NA,61573
"55130",45767535,NA,61573
"55131",45767537,NA,61573
"55132",45767539,NA,61573
"55133",45767541,NA,61573
"55134",45767543,NA,61573
"55135",45767545,NA,61573
"55136",45767548,NA,61573
"55137",45767550,NA,61573
"55138",45767554,NA,61573
"55139",45767556,NA,61573
"55140",45767559,NA,61573
"55141",45767561,NA,61573
"55142",45767563,NA,61573
"55143",45767565,NA,61573
"55144",45767567,NA,61573
"55145",45767569,NA,61573
"55146",45767571,NA,61573
"55147",45767574,NA,61573
"55148",45767576,NA,61573
"55149",45767580,NA,61573
"55150",45767582,NA,61573
"55151",45767584,NA,61573
"55152",45767586,NA,61573
"55153",45767588,NA,61573
"55154",45767590,NA,61573
"55155",45767592,NA,61573
"55156",45767596,NA,61573
"55157",45767599,NA,61573
"55158",45767603,NA,61573
"55159",45767605,NA,61573
"55160",45767607,NA,61573
"55161",45767609,NA,61573
"55162",45767611,NA,61573
"55163",45767613,NA,61573
"55164",45767615,NA,61573
"55165",45767617,NA,61573
"55166",45767619,NA,61573
"55167",45767621,NA,61573
"55168",45767622,NA,61573
"55169",45767632,NA,61573
"55170",45767635,NA,61573
"55171",45767637,NA,61573
"55172",45767640,NA,61573
"55173",45767643,NA,61573
"55174",45767648,NA,61573
"55175",45767650,NA,61573
"55176",45767652,NA,61573
"55177",45767655,NA,61573
"55178",45767657,NA,61573
"55179",45767660,NA,61573
"55180",45767661,NA,61573
"55181",45767664,NA,61573
"55182",45767666,NA,61573
"55183",45767668,NA,61573
"55184",45767682,NA,61573
"55185",45767684,NA,61573
"55186",45767687,NA,61573
"55187",45767691,NA,61573
"55188",45767693,NA,61573
"55189",45767696,NA,61573
"55190",45767698,NA,61573
"55191",45767700,NA,61573
"55192",45767702,NA,61573
"55193",45767706,NA,61573
"55194",45767708,NA,61573
"55195",45767710,NA,61573
"55196",45767713,NA,61573
"55197",45767716,NA,61573
"55198",45767719,NA,61573
"55199",45767721,NA,61573
"55200",45767725,NA,61573
"55201",45767728,NA,61573
"55202",45767731,NA,61573
"55203",45767734,NA,61573
"55204",45767736,NA,61573
"55205",45767737,NA,61573
"55206",45767738,NA,61573
"55207",45767740,NA,61573
"55208",45767743,NA,61573
"55209",45767745,NA,61573
"55210",45767747,NA,61573
"55211",45767749,NA,61573
"55212",45767755,NA,61573
"55213",45767757,NA,61573
"55214",45767760,NA,61573
"55215",45767763,NA,61573
"55216",45767766,NA,61573
"55217",45767768,NA,61573
"55218",45767770,NA,61573
"55219",45767772,NA,61573
"55220",45767775,NA,61573
"55221",45767777,NA,61573
"55222",45767779,NA,61573
"55223",45767782,NA,61573
"55224",45767787,NA,61573
"55225",45767789,NA,61573
"55226",45767792,NA,61573
"55227",45767793,NA,61573
"55228",45767795,NA,61573
"55229",45767797,NA,61573
"55230",45767800,NA,61573
"55231",45767802,NA,61573
"55232",45767804,NA,61573
"55233",45767806,NA,61573
"55234",45767808,NA,61573
"55235",45767810,NA,61573
"55236",45767812,NA,61573
"55237",45767814,NA,61573
"55238",45767817,NA,61573
"55239",45767819,NA,61573
"55240",45767820,NA,61573
"55241",45767826,NA,61573
"55242",45767828,NA,61573
"55243",45767831,NA,61573
"55244",45767832,NA,61573
"55245",45767835,NA,61573
"55246",45767839,NA,61573
"55247",45767841,NA,61573
"55248",45767842,NA,61573
"55249",45767844,NA,61573
"55250",45767846,NA,61573
"55251",45767851,NA,61573
"55252",45767854,NA,61573
"55253",45767857,NA,61573
"55254",45767859,NA,61573
"55255",45767861,NA,61573
"55256",45767863,NA,61573
"55257",45767868,NA,61573
"55258",45767870,NA,61573
"55259",45767873,NA,61573
"55260",45767875,NA,61573
"55261",45767877,NA,61573
"55262",45767880,NA,61573
"55263",45767882,NA,61573
"55264",45767884,NA,61573
"55265",45767886,NA,61573
"55266",45767888,NA,61573
"55267",45767890,NA,61573
"55268",45767892,NA,61573
"55269",45767894,NA,61573
"55270",45767896,NA,61573
"55271",45767898,NA,61573
"55272",45767901,NA,61573
"55273",45767903,NA,61573
"55274",45767905,NA,61573
"55275",45767912,NA,61573
"55276",45767914,NA,61573
"55277",45767919,NA,61573
"55278",45767921,NA,61573
"55279",45767923,NA,61573
"55280",45767926,NA,61573
"55281",45767930,NA,61573
"55282",45767932,NA,61573
"55283",45767934,NA,61573
"55284",45767936,NA,61573
"55285",45823234,NA,61573
"55286",4586643,NA,61573
"55287",4586644,NA,61573
"55288",4586645,NA,61573
"55289",4586646,NA,61573
"55290",4586652,NA,61573
"55291",4586685,NA,61573
"55292",45913342,NA,61573
"55293",46064571,NA,61573
"55294",46064574,NA,61573
"55295",46064575,NA,61573
"55296",46064577,NA,61573
"55297",46064579,NA,61573
"55298",46064581,NA,61573
"55299",46064584,NA,61573
"55300",46064587,NA,61573
"55301",46064590,NA,61573
"55302",46064592,NA,61573
"55303",46064595,NA,61573
"55304",46064598,NA,61573
"55305",46064600,NA,61573
"55306",46064603,NA,61573
"55307",46064605,NA,61573
"55308",46064607,NA,61573
"55309",46064609,NA,61573
"55310",46064616,NA,61573
"55311",46064618,NA,61573
"55312",46064620,NA,61573
"55313",46064621,NA,61573
"55314",46064630,NA,61573
"55315",46064632,NA,61573
"55316",46064634,NA,61573
"55317",46064636,NA,61573
"55318",46064638,NA,61573
"55319",46064640,NA,61573
"55320",46064642,NA,61573
"55321",46064644,NA,61573
"55322",46064646,NA,61573
"55323",46064648,NA,61573
"55324",46064650,NA,61573
"55325",46064652,NA,61573
"55326",46064654,NA,61573
"55327",46064656,NA,61573
"55328",46064658,NA,61573
"55329",46064661,NA,61573
"55330",46064663,NA,61573
"55331",46064666,NA,61573
"55332",46064669,NA,61573
"55333",46064671,NA,61573
"55334",46064673,NA,61573
"55335",46064675,NA,61573
"55336",46064678,NA,61573
"55337",46064680,NA,61573
"55338",46064683,NA,61573
"55339",46064688,NA,61573
"55340",46064691,NA,61573
"55341",46064694,NA,61573
"55342",46064697,NA,61573
"55343",46064700,NA,61573
"55344",46064701,NA,61573
"55345",46064704,NA,61573
"55346",46064709,NA,61573
"55347",46064712,NA,61573
"55348",46064714,NA,61573
"55349",46064716,NA,61573
"55350",46064719,NA,61573
"55351",46064722,NA,61573
"55352",46064725,NA,61573
"55353",46064727,NA,61573
"55354",46064731,NA,61573
"55355",46064733,NA,61573
"55356",46064736,NA,61573
"55357",46064739,NA,61573
"55358",46064742,NA,61573
"55359",46064744,NA,61573
"55360",46064746,NA,61573
"55361",46064749,NA,61573
"55362",46064752,NA,61573
"55363",46064754,NA,61573
"55364",46064757,NA,61573
"55365",46064764,NA,61573
"55366",46064767,NA,61573
"55367",46064770,NA,61573
"55368",46064772,NA,61573
"55369",46064777,NA,61573
"55370",46064780,NA,61573
"55371",46064782,NA,61573
"55372",46064785,NA,61573
"55373",46064790,NA,61573
"55374",46064792,NA,61573
"55375",46064794,NA,61573
"55376",46064798,NA,61573
"55377",46064800,NA,61573
"55378",46064810,NA,61573
"55379",46064812,NA,61573
"55380",46064814,NA,61573
"55381",46064817,NA,61573
"55382",46064820,NA,61573
"55383",46064824,NA,61573
"55384",46064827,NA,61573
"55385",46064830,NA,61573
"55386",46064835,NA,61573
"55387",46064838,NA,61573
"55388",46064841,NA,61573
"55389",46064846,NA,61573
"55390",46064849,NA,61573
"55391",46064851,NA,61573
"55392",46064853,NA,61573
"55393",46064855,NA,61573
"55394",46064857,NA,61573
"55395",46064859,NA,61573
"55396",46064862,NA,61573
"55397",46064865,NA,61573
"55398",46064868,NA,61573
"55399",46064871,NA,61573
"55400",46064876,NA,61573
"55401",46064878,NA,61573
"55402",46064880,NA,61573
"55403",46064882,NA,61573
"55404",46064885,NA,61573
"55405",46064887,NA,61573
"55406",46064892,NA,61573
"55407",46064894,NA,61573
"55408",46064896,NA,61573
"55409",46064899,NA,61573
"55410",46064902,NA,61573
"55411",46064904,NA,61573
"55412",46064906,NA,61573
"55413",46064908,NA,61573
"55414",46064911,NA,61573
"55415",46064913,NA,61573
"55416",46064915,NA,61573
"55417",46064917,NA,61573
"55418",46064919,NA,61573
"55419",46064922,NA,61573
"55420",46064924,NA,61573
"55421",46064926,NA,61573
"55422",46064928,NA,61573
"55423",46064930,NA,61573
"55424",46064932,NA,61573
"55425",46064934,NA,61573
"55426",46064936,NA,61573
"55427",46064942,NA,61573
"55428",46064946,NA,61573
"55429",46064948,NA,61573
"55430",46064950,NA,61573
"55431",46064952,NA,61573
"55432",46064954,NA,61573
"55433",46064957,NA,61573
"55434",46064962,NA,61573
"55435",46064964,NA,61573
"55436",46064966,NA,61573
"55437",46064969,NA,61573
"55438",46064974,NA,61573
"55439",46064977,NA,61573
"55440",46064980,NA,61573
"55441",46064982,NA,61573
"55442",46064985,NA,61573
"55443",46064987,NA,61573
"55444",46064989,NA,61573
"55445",46064992,NA,61573
"55446",46064998,NA,61573
"55447",46064999,NA,61573
"55448",46065000,NA,61573
"55449",46065003,NA,61573
"55450",46065004,NA,61573
"55451",46065005,NA,61573
"55452",46065006,NA,61573
"55453",46065007,NA,61573
"55454",46065008,NA,61573
"55455",46065010,NA,61573
"55456",46065011,NA,61573
"55457",46065016,NA,61573
"55458",46065017,NA,61573
"55459",46065018,NA,61573
"55460",46065019,NA,61573
"55461",46065020,NA,61573
"55462",46065021,NA,61573
"55463",46065023,NA,61573
"55464",46065024,NA,61573
"55465",46065025,NA,61573
"55466",46065026,NA,61573
"55467",46065030,NA,61573
"55468",46065031,NA,61573
"55469",46065033,NA,61573
"55470",46065035,NA,61573
"55471",46065037,NA,61573
"55472",46065039,NA,61573
"55473",46065041,NA,61573
"55474",46065043,NA,61573
"55475",46065045,NA,61573
"55476",46065046,NA,61573
"55477",46065048,NA,61573
"55478",46065050,NA,61573
"55479",46065052,NA,61573
"55480",46065054,NA,61573
"55481",46065056,NA,61573
"55482",46065058,NA,61573
"55483",46065060,NA,61573
"55484",46065062,NA,61573
"55485",46065064,NA,61573
"55486",46065066,NA,61573
"55487",46065068,NA,61573
"55488",46065070,NA,61573
"55489",46065072,NA,61573
"55490",46065074,NA,61573
"55491",46065076,NA,61573
"55492",46065077,NA,61573
"55493",46065079,NA,61573
"55494",46065081,NA,61573
"55495",46065083,NA,61573
"55496",46065087,NA,61573
"55497",46065090,NA,61573
"55498",46065093,NA,61573
"55499",46065097,NA,61573
"55500",46065100,NA,61573
"55501",46065103,NA,61573
"55502",46065105,NA,61573
"55503",46065107,NA,61573
"55504",46065113,NA,61573
"55505",46065124,NA,61573
"55506",46065128,NA,61573
"55507",46065150,NA,61573
"55508",46065152,NA,61573
"55509",46065161,NA,61573
"55510",46065165,NA,61573
"55511",46065169,NA,61573
"55512",46065173,NA,61573
"55513",46065177,NA,61573
"55514",46065188,NA,61573
"55515",46065198,NA,61573
"55516",46065202,NA,61573
"55517",46065205,NA,61573
"55518",46065207,NA,61573
"55519",46065219,NA,61573
"55520",46065224,NA,61573
"55521",46065226,NA,61573
"55522",46065228,NA,61573
"55523",46065232,NA,61573
"55524",46065234,NA,61573
"55525",46065247,NA,61573
"55526",46065255,NA,61573
"55527",46065289,NA,61573
"55528",46065292,NA,61573
"55529",46065295,NA,61573
"55530",46065299,NA,61573
"55531",46065303,NA,61573
"55532",46065306,NA,61573
"55533",46065336,NA,61573
"55534",46065339,NA,61573
"55535",46065341,NA,61573
"55536",46065344,NA,61573
"55537",46065347,NA,61573
"55538",46065351,NA,61573
"55539",46065354,NA,61573
"55540",46065356,NA,61573
"55541",46065361,NA,61573
"55542",46065363,NA,61573
"55543",46065381,NA,61573
"55544",46065384,NA,61573
"55545",46065386,NA,61573
"55546",46065389,NA,61573
"55547",46065394,NA,61573
"55548",46065396,NA,61573
"55549",46065398,NA,61573
"55550",46065410,NA,61573
"55551",46065412,NA,61573
"55552",46065414,NA,61573
"55553",46065416,NA,61573
"55554",46065418,NA,61573
"55555",46065421,NA,61573
"55556",46065423,NA,61573
"55557",46065425,NA,61573
"55558",46065493,NA,61573
"55559",46065496,NA,61573
"55560",46065499,NA,61573
"55561",46065502,NA,61573
"55562",46065504,NA,61573
"55563",46065519,NA,61573
"55564",46065521,NA,61573
"55565",46065523,NA,61573
"55566",46065526,NA,61573
"55567",46065529,NA,61573
"55568",46065532,NA,61573
"55569",46065548,NA,61573
"55570",46065550,NA,61573
"55571",46065552,NA,61573
"55572",46065554,NA,61573
"55573",46065557,NA,61573
"55574",46065565,NA,61573
"55575",46065568,NA,61573
"55576",46065573,NA,61573
"55577",46065575,NA,61573
"55578",46065577,NA,61573
"55579",46065578,NA,61573
"55580",46065580,NA,61573
"55581",46065582,NA,61573
"55582",46065583,NA,61573
"55583",46065590,NA,61573
"55584",46065592,NA,61573
"55585",46065594,NA,61573
"55586",46065596,NA,61573
"55587",46065598,NA,61573
"55588",46065651,NA,61573
"55589",46065652,NA,61573
"55590",46065656,NA,61573
"55591",46065658,NA,61573
"55592",46065672,NA,61573
"55593",46065675,NA,61573
"55594",46065686,NA,61573
"55595",46065690,NA,61573
"55596",46065694,NA,61573
"55597",46065697,NA,61573
"55598",46065700,NA,61573
"55599",46065702,NA,61573
"55600",46065707,NA,61573
"55601",46065709,NA,61573
"55602",46065713,NA,61573
"55603",46065716,NA,61573
"55604",46065719,NA,61573
"55605",46065722,NA,61573
"55606",46065725,NA,61573
"55607",46065727,NA,61573
"55608",46065730,NA,61573
"55609",46065733,NA,61573
"55610",46065738,NA,61573
"55611",46065742,NA,61573
"55612",46065745,NA,61573
"55613",46065757,NA,61573
"55614",46065761,NA,61573
"55615",46065766,NA,61573
"55616",46065771,NA,61573
"55617",46065775,NA,61573
"55618",46065778,NA,61573
"55619",46065783,NA,61573
"55620",46065784,NA,61573
"55621",46065786,NA,61573
"55622",46065788,NA,61573
"55623",46065792,NA,61573
"55624",46065794,NA,61573
"55625",46065796,NA,61573
"55626",46065798,NA,61573
"55627",46065803,NA,61573
"55628",46065806,NA,61573
"55629",46065809,NA,61573
"55630",46065811,NA,61573
"55631",46065814,NA,61573
"55632",46065817,NA,61573
"55633",46065819,NA,61573
"55634",46065834,NA,61573
"55635",46065842,NA,61573
"55636",46065855,NA,61573
"55637",46065863,NA,61573
"55638",46065869,NA,61573
"55639",46065872,NA,61573
"55640",46065874,NA,61573
"55641",46065876,NA,61573
"55642",46065880,NA,61573
"55643",46065883,NA,61573
"55644",46065885,NA,61573
"55645",46065887,NA,61573
"55646",46065890,NA,61573
"55647",46065892,NA,61573
"55648",46065895,NA,61573
"55649",46065897,NA,61573
"55650",46065900,NA,61573
"55651",46065902,NA,61573
"55652",46065905,NA,61573
"55653",46065908,NA,61573
"55654",46065911,NA,61573
"55655",46065915,NA,61573
"55656",46065919,NA,61573
"55657",46065922,NA,61573
"55658",46065924,NA,61573
"55659",46065926,NA,61573
"55660",46065929,NA,61573
"55661",46065932,NA,61573
"55662",46065939,NA,61573
"55663",46065943,NA,61573
"55664",46065946,NA,61573
"55665",46065949,NA,61573
"55666",46065952,NA,61573
"55667",46065955,NA,61573
"55668",46065960,NA,61573
"55669",46065963,NA,61573
"55670",46065966,NA,61573
"55671",46065975,NA,61573
"55672",46065978,NA,61573
"55673",46065981,NA,61573
"55674",46065984,NA,61573
"55675",46065986,NA,61573
"55676",46065989,NA,61573
"55677",46065992,NA,61573
"55678",46065995,NA,61573
"55679",46065997,NA,61573
"55680",46065999,NA,61573
"55681",46066001,NA,61573
"55682",46066003,NA,61573
"55683",46066007,NA,61573
"55684",46066009,NA,61573
"55685",46066016,NA,61573
"55686",46066024,NA,61573
"55687",46066026,NA,61573
"55688",46066042,NA,61573
"55689",46066045,NA,61573
"55690",46066047,NA,61573
"55691",46066051,NA,61573
"55692",46066054,NA,61573
"55693",46066056,NA,61573
"55694",46066058,NA,61573
"55695",46066061,NA,61573
"55696",46066064,NA,61573
"55697",46066067,NA,61573
"55698",46066072,NA,61573
"55699",46066076,NA,61573
"55700",46066078,NA,61573
"55701",46066086,NA,61573
"55702",46066091,NA,61573
"55703",46066106,NA,61573
"55704",46066112,NA,61573
"55705",46066115,NA,61573
"55706",46066117,NA,61573
"55707",46066118,NA,61573
"55708",46066126,NA,61573
"55709",46066127,NA,61573
"55710",46066129,NA,61573
"55711",46066132,NA,61573
"55712",46066136,NA,61573
"55713",46066138,NA,61573
"55714",46066141,NA,61573
"55715",46066144,NA,61573
"55716",46066147,NA,61573
"55717",46066150,NA,61573
"55718",46066152,NA,61573
"55719",46066157,NA,61573
"55720",46066160,NA,61573
"55721",46066165,NA,61573
"55722",46066167,NA,61573
"55723",46066169,NA,61573
"55724",46066173,NA,61573
"55725",46066175,NA,61573
"55726",46066179,NA,61573
"55727",46066181,NA,61573
"55728",46066185,NA,61573
"55729",46066189,NA,61573
"55730",46066194,NA,61573
"55731",46066198,NA,61573
"55732",46066202,NA,61573
"55733",46066204,NA,61573
"55734",46066212,NA,61573
"55735",46066215,NA,61573
"55736",46066218,NA,61573
"55737",46066221,NA,61573
"55738",46066223,NA,61573
"55739",46066227,NA,61573
"55740",46066229,NA,61573
"55741",46066232,NA,61573
"55742",46066234,NA,61573
"55743",46066236,NA,61573
"55744",46066241,NA,61573
"55745",46066244,NA,61573
"55746",46066247,NA,61573
"55747",46066251,NA,61573
"55748",46066253,NA,61573
"55749",46066257,NA,61573
"55750",46066258,NA,61573
"55751",46066259,NA,61573
"55752",46066262,NA,61573
"55753",46066263,NA,61573
"55754",46066264,NA,61573
"55755",46066265,NA,61573
"55756",46066266,NA,61573
"55757",46066268,NA,61573
"55758",46066270,NA,61573
"55759",46066272,NA,61573
"55760",46066274,NA,61573
"55761",46066277,NA,61573
"55762",46066280,NA,61573
"55763",46066282,NA,61573
"55764",46066283,NA,61573
"55765",46066285,NA,61573
"55766",46066294,NA,61573
"55767",46066296,NA,61573
"55768",46066299,NA,61573
"55769",46066315,NA,61573
"55770",46066317,NA,61573
"55771",46066319,NA,61573
"55772",46066321,NA,61573
"55773",46066326,NA,61573
"55774",46066328,NA,61573
"55775",46066334,NA,61573
"55776",46066337,NA,61573
"55777",46066340,NA,61573
"55778",46066343,NA,61573
"55779",46066346,NA,61573
"55780",46066351,NA,61573
"55781",46066353,NA,61573
"55782",46066356,NA,61573
"55783",46066359,NA,61573
"55784",46066362,NA,61573
"55785",46066364,NA,61573
"55786",46066368,NA,61573
"55787",46066373,NA,61573
"55788",46066380,NA,61573
"55789",46066388,NA,61573
"55790",46066390,NA,61573
"55791",46066393,NA,61573
"55792",46066395,NA,61573
"55793",46066398,NA,61573
"55794",46066401,NA,61573
"55795",46066404,NA,61573
"55796",46066407,NA,61573
"55797",46066408,NA,61573
"55798",46066410,NA,61573
"55799",46066412,NA,61573
"55800",46066414,NA,61573
"55801",46066416,NA,61573
"55802",46066418,NA,61573
"55803",46066420,NA,61573
"55804",46066422,NA,61573
"55805",46066424,NA,61573
"55806",46066434,NA,61573
"55807",46066437,NA,61573
"55808",46066441,NA,61573
"55809",46066444,NA,61573
"55810",46066446,NA,61573
"55811",46066447,NA,61573
"55812",46066449,NA,61573
"55813",46066451,NA,61573
"55814",46066452,NA,61573
"55815",46066454,NA,61573
"55816",46066457,NA,61573
"55817",46066460,NA,61573
"55818",46066462,NA,61573
"55819",46066464,NA,61573
"55820",46066471,NA,61573
"55821",46066473,NA,61573
"55822",46066478,NA,61573
"55823",46066481,NA,61573
"55824",46066484,NA,61573
"55825",46066486,NA,61573
"55826",46066488,NA,61573
"55827",46066491,NA,61573
"55828",46066494,NA,61573
"55829",46066497,NA,61573
"55830",46066499,NA,61573
"55831",46066501,NA,61573
"55832",46066503,NA,61573
"55833",46066505,NA,61573
"55834",46066507,NA,61573
"55835",46066511,NA,61573
"55836",46066513,NA,61573
"55837",46066515,NA,61573
"55838",46066517,NA,61573
"55839",46066518,NA,61573
"55840",46066520,NA,61573
"55841",46066524,NA,61573
"55842",46066527,NA,61573
"55843",46066529,NA,61573
"55844",46066532,NA,61573
"55845",46066534,NA,61573
"55846",46066536,NA,61573
"55847",46066538,NA,61573
"55848",46066542,NA,61573
"55849",46066544,NA,61573
"55850",46066547,NA,61573
"55851",46066549,NA,61573
"55852",46066551,NA,61573
"55853",46066553,NA,61573
"55854",46066555,NA,61573
"55855",46066557,NA,61573
"55856",46066559,NA,61573
"55857",46066561,NA,61573
"55858",46066563,NA,61573
"55859",46066568,NA,61573
"55860",46369026,NA,61573
"55861",46369028,NA,61573
"55862",46369030,NA,61573
"55863",46369032,NA,61573
"55864",46369034,NA,61573
"55865",46369036,NA,61573
"55866",46369038,NA,61573
"55867",46369040,NA,61573
"55868",46369042,NA,61573
"55869",46369044,NA,61573
"55870",46369046,NA,61573
"55871",46369049,NA,61573
"55872",46369051,NA,61573
"55873",46369053,NA,61573
"55874",46369055,NA,61573
"55875",46369057,NA,61573
"55876",46369059,NA,61573
"55877",46369061,NA,61573
"55878",46369065,NA,61573
"55879",46369067,NA,61573
"55880",46369068,NA,61573
"55881",46369074,NA,61573
"55882",46369076,NA,61573
"55883",46369080,NA,61573
"55884",46369082,NA,61573
"55885",46369084,NA,61573
"55886",46369089,NA,61573
"55887",46369092,NA,61573
"55888",46369094,NA,61573
"55889",46369097,NA,61573
"55890",46369100,NA,61573
"55891",46369102,NA,61573
"55892",46369104,NA,61573
"55893",46369106,NA,61573
"55894",46369108,NA,61573
"55895",46369111,NA,61573
"55896",46369112,NA,61573
"55897",46369114,NA,61573
"55898",46369117,NA,61573
"55899",46369120,NA,61573
"55900",46369123,NA,61573
"55901",46369126,NA,61573
"55902",46369128,NA,61573
"55903",46369130,NA,61573
"55904",46369133,NA,61573
"55905",46369136,NA,61573
"55906",46369139,NA,61573
"55907",46369141,NA,61573
"55908",46369144,NA,61573
"55909",46369146,NA,61573
"55910",46369150,NA,61573
"55911",46369152,NA,61573
"55912",46369154,NA,61573
"55913",46369156,NA,61573
"55914",46369158,NA,61573
"55915",46369160,NA,61573
"55916",46369162,NA,61573
"55917",46369163,NA,61573
"55918",46369165,NA,61573
"55919",46369167,NA,61573
"55920",46369169,NA,61573
"55921",46369170,NA,61573
"55922",46369172,NA,61573
"55923",46369174,NA,61573
"55924",46369176,NA,61573
"55925",46369178,NA,61573
"55926",46369180,NA,61573
"55927",46369181,NA,61573
"55928",46369183,NA,61573
"55929",46369185,NA,61573
"55930",46369186,NA,61573
"55931",46369189,NA,61573
"55932",46369191,NA,61573
"55933",46369193,NA,61573
"55934",46369195,NA,61573
"55935",46369196,NA,61573
"55936",46369198,NA,61573
"55937",46369200,NA,61573
"55938",46369206,NA,61573
"55939",46369209,NA,61573
"55940",46369212,NA,61573
"55941",46369215,NA,61573
"55942",46369218,NA,61573
"55943",46369221,NA,61573
"55944",46369222,NA,61573
"55945",46369223,NA,61573
"55946",46369227,NA,61573
"55947",46369230,NA,61573
"55948",46369232,NA,61573
"55949",46369234,NA,61573
"55950",46369236,NA,61573
"55951",46369238,NA,61573
"55952",46369240,NA,61573
"55953",46642432,NA,61573
"55954",46642433,NA,61573
"55955",46642434,NA,61573
"55956",46642436,NA,61573
"55957",46642437,NA,61573
"55958",46642439,NA,61573
"55959",46642441,NA,61573
"55960",46642442,NA,61573
"55961",46642443,NA,61573
"55962",46642445,NA,61573
"55963",46642447,NA,61573
"55964",46642448,NA,61573
"55965",46642449,NA,61573
"55966",46642450,NA,61573
"55967",46642451,NA,61573
"55968",46642457,NA,61573
"55969",46642458,NA,61573
"55970",46642459,NA,61573
"55971",46642460,NA,61573
"55972",46642461,NA,61573
"55973",46642462,NA,61573
"55974",46642463,NA,61573
"55975",46642465,NA,61573
"55976",46642466,NA,61573
"55977",46642467,NA,61573
"55978",46642468,NA,61573
"55979",46642469,NA,61573
"55980",46642470,NA,61573
"55981",46642471,NA,61573
"55982",46642472,NA,61573
"55983",46642473,NA,61573
"55984",46642474,NA,61573
"55985",46642475,NA,61573
"55986",46642476,NA,61573
"55987",46642477,NA,61573
"55988",46642478,NA,61573
"55989",46642479,NA,61573
"55990",46642481,NA,61573
"55991",46642482,NA,61573
"55992",46642483,NA,61573
"55993",46642484,NA,61573
"55994",46642485,NA,61573
"55995",46642486,NA,61573
"55996",46642488,NA,61573
"55997",46642492,NA,61573
"55998",46642495,NA,61573
"55999",46642496,NA,61573
"56000",46642497,NA,61573
"56001",46642498,NA,61573
"56002",46642501,NA,61573
"56003",46642502,NA,61573
"56004",46642503,NA,61573
"56005",46642504,NA,61573
"56006",46642505,NA,61573
"56007",46642507,NA,61573
"56008",46642508,NA,61573
"56009",46642509,NA,61573
"56010",46642510,NA,61573
"56011",46642511,NA,61573
"56012",46642512,NA,61573
"56013",46642513,NA,61573
"56014",46642514,NA,61573
"56015",46642515,NA,61573
"56016",46642516,NA,61573
"56017",46642517,NA,61573
"56018",46642518,NA,61573
"56019",46642519,NA,61573
"56020",46642520,NA,61573
"56021",46642521,NA,61573
"56022",46642522,NA,61573
"56023",46642523,NA,61573
"56024",46642524,NA,61573
"56025",46642525,NA,61573
"56026",46642527,NA,61573
"56027",46642528,NA,61573
"56028",46642530,NA,61573
"56029",46642532,NA,61573
"56030",46642533,NA,61573
"56031",46642535,NA,61573
"56032",46642537,NA,61573
"56033",46642539,NA,61573
"56034",46642541,NA,61573
"56035",46642543,NA,61573
"56036",46642545,NA,61573
